index,time_from_trigger_s,sample_signed_approx_24bit,trigger,frame_error_latched
2721,2.577445926,-6144,0,0
2722,2.578962963,-10240,0,0
2723,2.580480000,-9216,0,0
2724,2.581997037,-7168,0,0
2725,2.583514074,-6144,0,0
2726,2.585031111,-7168,0,0
2727,2.586548148,-9216,0,0
2728,2.588065185,-8192,0,0
2729,2.589582222,-8192,0,0
2730,2.591099259,-9216,0,0
2731,2.592616296,-9216,0,0
2732,2.594133333,-8192,0,0
2733,2.595650370,-8192,0,0
2734,2.597167407,-7168,0,0
2735,2.598684444,-10240,0,0
2736,2.600201481,-10240,0,0
2737,2.601718519,-8192,0,0
2738,2.603235556,-9216,0,0
2739,2.604752593,-7168,0,0
2740,2.606269630,-6144,0,0
2741,2.607786667,-6144,0,0
2742,2.609303704,-4096,0,0
2743,2.610820741,-7168,0,0
2744,2.612337778,-8192,0,0
2745,2.613854815,-5120,0,0
2746,2.615371852,-6144,0,0
2747,2.616888889,-4096,0,0
2748,2.618405926,-4096,0,0
2749,2.619922963,-2048,0,0
2750,2.621440000,-4096,0,0
2751,2.622957037,-3072,0,0
2752,2.624474074,-6144,0,0
2753,2.625991111,-6144,0,0
2754,2.627508148,-4096,0,0
2755,2.629025185,-4096,0,0
2756,2.630542222,-2048,0,0
2757,2.632059259,-5120,0,0
2758,2.633576296,-4096,0,0
2759,2.635093333,-4096,0,0
2760,2.636610370,-3072,0,0
2761,2.638127407,-3072,0,0
2762,2.639644444,-3072,0,0
2763,2.641161481,-2048,0,0
2764,2.642678519,-3072,0,0
2765,2.644195556,0,0,0
2766,2.645712593,-1024,0,0
2767,2.647229630,2048,0,0
2768,2.648746667,2048,0,0
2769,2.650263704,3072,0,0
2770,2.651780741,4096,0,0
2771,2.653297778,4096,0,0
2772,2.654814815,3072,0,0
2773,2.656331852,4096,0,0
2774,2.657848889,4096,0,0
2775,2.659365926,5120,0,0
2776,2.660882963,4096,0,0
2777,2.662400000,5120,0,0
2778,2.663917037,3072,0,0
2779,2.665434074,5120,0,0
2780,2.666951111,1024,0,0
2781,2.668468148,3072,0,0
2782,2.669985185,4096,0,0
2783,2.671502222,1024,0,0
2784,2.673019259,2048,0,0
2785,2.674536296,3072,0,0
2786,2.676053333,4096,0,0
2787,2.677570370,3072,0,0
2788,2.679087407,4096,0,0
2789,2.680604444,1024,0,0
2790,2.682121481,0,0,0
2791,2.683638519,-1024,0,0
2792,2.685155556,0,0,0
2793,2.686672593,0,0,0
2794,2.688189630,3072,0,0
2795,2.689706667,3072,0,0
2796,2.691223704,1024,0,0
2797,2.692740741,1024,0,0
2798,2.694257778,3072,0,0
2799,2.695774815,1024,0,0
2800,2.697291852,2048,0,0
2801,2.698808889,0,0,0
2802,2.700325926,0,0,0
2803,2.701842963,2048,0,0
2804,2.703360000,1024,0,0
2805,2.704877037,4096,0,0
2806,2.706394074,0,0,0
2807,2.707911111,2048,0,0
2808,2.709428148,0,0,0
2809,2.710945185,3072,0,0
2810,2.712462222,0,0,0
2811,2.713979259,0,0,0
2812,2.715496296,0,0,0
2813,2.717013333,1024,0,0
2814,2.718530370,-2048,0,0
2815,2.720047407,-3072,0,0
2816,2.721564444,-3072,0,0
2817,2.723081481,-4096,0,0
2818,2.724598519,-5120,0,0
2819,2.726115556,-6144,0,0
2820,2.727632593,-8192,0,0
2821,2.729149630,-8192,0,0
2822,2.730666667,-9216,0,0
2823,2.732183704,-6144,0,0
2824,2.733700741,-7168,0,0
2825,2.735217778,-7168,0,0
2826,2.736734815,-5120,0,0
2827,2.738251852,-8192,0,0
2828,2.739768889,-8192,0,0
2829,2.741285926,-6144,0,0
2830,2.742802963,-7168,0,0
2831,2.744320000,-5120,0,0
2832,2.745837037,-7168,0,0
2833,2.747354074,-4096,0,0
2834,2.748871111,-6144,0,0
2835,2.750388148,-8192,0,0
2836,2.751905185,-8192,0,0
2837,2.753422222,-8192,0,0
2838,2.754939259,-6144,0,0
2839,2.756456296,-5120,0,0
2840,2.757973333,-7168,0,0
2841,2.759490370,-5120,0,0
2842,2.761007407,-6144,0,0
2843,2.762524444,-8192,0,0
2844,2.764041481,-7168,0,0
2845,2.765558519,-6144,0,0
2846,2.767075556,-10240,0,0
2847,2.768592593,-6144,0,0
2848,2.770109630,-6144,0,0
2849,2.771626667,-7168,0,0
2850,2.773143704,-7168,0,0
2851,2.774660741,-5120,0,0
2852,2.776177778,-5120,0,0
2853,2.777694815,-3072,0,0
2854,2.779211852,-4096,0,0
2855,2.780728889,-7168,0,0
2856,2.782245926,-5120,0,0
2857,2.783762963,-6144,0,0
2858,2.785280000,-5120,0,0
2859,2.786797037,-4096,0,0
2860,2.788314074,-3072,0,0
2861,2.789831111,-5120,0,0
2862,2.791348148,-5120,0,0
2863,2.792865185,-3072,0,0
2864,2.794382222,-4096,0,0
2865,2.795899259,-4096,0,0
2866,2.797416296,-3072,0,0
2867,2.798933333,-4096,0,0
2868,2.800450370,-4096,0,0
2869,2.801967407,-4096,0,0
2870,2.803484444,-4096,0,0
2871,2.805001481,-1024,0,0
2872,2.806518519,-3072,0,0
2873,2.808035556,-3072,0,0
2874,2.809552593,-3072,0,0
2875,2.811069630,-2048,0,0
2876,2.812586667,-4096,0,0
2877,2.814103704,-3072,0,0
2878,2.815620741,-3072,0,0
2879,2.817137778,2048,0,0
2880,2.818654815,2048,0,0
2881,2.820171852,3072,0,0
2882,2.821688889,3072,0,0
2883,2.823205926,4096,0,0
2884,2.824722963,5120,0,0
2885,2.826240000,4096,0,0
2886,2.827757037,4096,0,0
2887,2.829274074,4096,0,0
2888,2.830791111,4096,0,0
2889,2.832308148,5120,0,0
2890,2.833825185,5120,0,0
2891,2.835342222,2048,0,0
2892,2.836859259,3072,0,0
2893,2.838376296,2048,0,0
2894,2.839893333,5120,0,0
2895,2.841410370,4096,0,0
2896,2.842927407,5120,0,0
2897,2.844444444,6144,0,0
2898,2.845961481,1024,0,0
2899,2.847478519,2048,0,0
2900,2.848995556,1024,0,0
2901,2.850512593,2048,0,0
2902,2.852029630,1024,0,0
2903,2.853546667,3072,0,0
2904,2.855063704,3072,0,0
2905,2.856580741,4096,0,0
2906,2.858097778,0,0,0
2907,2.859614815,1024,0,0
2908,2.861131852,2048,0,0
2909,2.862648889,1024,0,0
2910,2.864165926,3072,0,0
2911,2.865682963,2048,0,0
2912,2.867200000,0,0,0
2913,2.868717037,2048,0,0
2914,2.870234074,3072,0,0
2915,2.871751111,2048,0,0
2916,2.873268148,2048,0,0
2917,2.874785185,1024,0,0
2918,2.876302222,3072,0,0
2919,2.877819259,2048,0,0
2920,2.879336296,1024,0,0
2921,2.880853333,0,0,0
2922,2.882370370,1024,0,0
2923,2.883887407,0,0,0
2924,2.885404444,-1024,0,0
2925,2.886921481,0,0,0
2926,2.888438519,0,0,0
2927,2.889955556,-1024,0,0
2928,2.891472593,-3072,0,0
2929,2.892989630,-6144,0,0
2930,2.894506667,-5120,0,0
2931,2.896023704,-7168,0,0
2932,2.897540741,-6144,0,0
2933,2.899057778,-8192,0,0
2934,2.900574815,-8192,0,0
2935,2.902091852,-9216,0,0
2936,2.903608889,-12288,0,0
2937,2.905125926,-10240,0,0
2938,2.906642963,-9216,0,0
2939,2.908160000,-6144,0,0
2940,2.909677037,-6144,0,0
2941,2.911194074,-7168,0,0
2942,2.912711111,-7168,0,0
2943,2.914228148,-6144,0,0
2944,2.915745185,-7168,0,0
2945,2.917262222,-8192,0,0
2946,2.918779259,-8192,0,0
2947,2.920296296,-8192,0,0
2948,2.921813333,-4096,0,0
2949,2.923330370,-7168,0,0
2950,2.924847407,-6144,0,0
2951,2.926364444,-5120,0,0
2952,2.927881481,-5120,0,0
2953,2.929398519,-4096,0,0
2954,2.930915556,-3072,0,0
2955,2.932432593,0,0,0
2956,2.933949630,-1024,0,0
2957,2.935466667,-2048,0,0
2958,2.936983704,0,0,0
2959,2.938500741,-2048,0,0
2960,2.940017778,1024,0,0
2961,2.941534815,1024,0,0
2962,2.943051852,3072,0,0
2963,2.944568889,4096,0,0
2964,2.946085926,3072,0,0
2965,2.947602963,3072,0,0
2966,2.949120000,0,0,0
2967,2.950637037,-1024,0,0
2968,2.952154074,3072,0,0
2969,2.953671111,1024,0,0
2970,2.955188148,1024,0,0
2971,2.956705185,3072,0,0
2972,2.958222222,3072,0,0
2973,2.959739259,1024,0,0
2974,2.961256296,3072,0,0
2975,2.962773333,4096,0,0
2976,2.964290370,3072,0,0
2977,2.965807407,1024,0,0
2978,2.967324444,3072,0,0
2979,2.968841481,3072,0,0
2980,2.970358519,4096,0,0
2981,2.971875556,4096,0,0
2982,2.973392593,2048,0,0
2983,2.974909630,4096,0,0
2984,2.976426667,2048,0,0
2985,2.977943704,2048,0,0
2986,2.979460741,4096,0,0
2987,2.980977778,4096,0,0
2988,2.982494815,1024,0,0
2989,2.984011852,3072,0,0
2990,2.985528889,2048,0,0
2991,2.987045926,2048,0,0
2992,2.988562963,1024,0,0
2993,2.990080000,2048,0,0
2994,2.991597037,2048,0,0
2995,2.993114074,4096,0,0
2996,2.994631111,5120,0,0
2997,2.996148148,4096,0,0
2998,2.997665185,3072,0,0
2999,2.999182222,2048,0,0
3000,3.000699259,2048,0,0
3001,3.002216296,0,0,0
3002,3.003733333,0,0,0
3003,3.005250370,1024,0,0
3004,3.006767407,2048,0,0
3005,3.008284444,1024,0,0
3006,3.009801481,2048,0,0
3007,3.011318519,3072,0,0
3008,3.012835556,4096,0,0
3009,3.014352593,2048,0,0
3010,3.015869630,0,0,0
3011,3.017386667,3072,0,0
3012,3.018903704,2048,0,0
3013,3.020420741,2048,0,0
3014,3.021937778,1024,0,0
3015,3.023454815,2048,0,0
3016,3.024971852,1024,0,0
3017,3.026488889,0,0,0
3018,3.028005926,1024,0,0
3019,3.029522963,1024,0,0
3020,3.031040000,0,0,0
3021,3.032557037,0,0,0
3022,3.034074074,0,0,0
3023,3.035591111,0,0,0
3024,3.037108148,2048,0,0
3025,3.038625185,2048,0,0
3026,3.040142222,0,0,0
3027,3.041659259,-1024,0,0
3028,3.043176296,0,0,0
3029,3.044693333,-1024,0,0
3030,3.046210370,1024,0,0
3031,3.047727407,0,0,0
3032,3.049244444,1024,0,0
3033,3.050761481,2048,0,0
3034,3.052278519,2048,0,0
3035,3.053795556,1024,0,0
3036,3.055312593,1024,0,0
3037,3.056829630,-2048,0,0
3038,3.058346667,-3072,0,0
3039,3.059863704,0,0,0
3040,3.061380741,-1024,0,0
3041,3.062897778,-3072,0,0
3042,3.064414815,-4096,0,0
3043,3.065931852,-3072,0,0
3044,3.067448889,-3072,0,0
3045,3.068965926,-6144,0,0
3046,3.070482963,-6144,0,0
3047,3.072000000,-6144,0,0
3048,3.073517037,-4096,0,0
3049,3.075034074,-7168,0,0
3050,3.076551111,-3072,0,0
3051,3.078068148,-4096,0,0
3052,3.079585185,-3072,0,0
3053,3.081102222,0,0,0
3054,3.082619259,2048,0,0
3055,3.084136296,2048,0,0
3056,3.085653333,4096,0,0
3057,3.087170370,2048,0,0
3058,3.088687407,3072,0,0
3059,3.090204444,5120,0,0
3060,3.091721481,4096,0,0
3061,3.093238519,4096,0,0
3062,3.094755556,2048,0,0
3063,3.096272593,3072,0,0
3064,3.097789630,1024,0,0
3065,3.099306667,0,0,0
3066,3.100823704,2048,0,0
3067,3.102340741,2048,0,0
3068,3.103857778,2048,0,0
3069,3.105374815,2048,0,0
3070,3.106891852,2048,0,0
3071,3.108408889,-1024,0,0
3072,3.109925926,3072,0,0
3073,3.111442963,2048,0,0
3074,3.112960000,3072,0,0
3075,3.114477037,0,0,0
3076,3.115994074,0,0,0
3077,3.117511111,1024,0,0
3078,3.119028148,1024,0,0
3079,3.120545185,2048,0,0
3080,3.122062222,3072,0,0
3081,3.123579259,3072,0,0
3082,3.125096296,2048,0,0
3083,3.126613333,2048,0,0
3084,3.128130370,3072,0,0
3085,3.129647407,1024,0,0
3086,3.131164444,3072,0,0
3087,3.132681481,4096,0,0
3088,3.134198519,3072,0,0
3089,3.135715556,1024,0,0
3090,3.137232593,3072,0,0
3091,3.138749630,3072,0,0
3092,3.140266667,4096,0,0
3093,3.141783704,2048,0,0
3094,3.143300741,1024,0,0
3095,3.144817778,3072,0,0
3096,3.146334815,1024,0,0
3097,3.147851852,1024,0,0
3098,3.149368889,3072,0,0
3099,3.150885926,1024,0,0
3100,3.152402963,1024,0,0
3101,3.153920000,2048,0,0
3102,3.155437037,1024,0,0
3103,3.156954074,-1024,0,0
3104,3.158471111,1024,0,0
3105,3.159988148,1024,0,0
3106,3.161505185,1024,0,0
3107,3.163022222,4096,0,0
3108,3.164539259,3072,0,0
3109,3.166056296,3072,0,0
3110,3.167573333,4096,0,0
3111,3.169090370,3072,0,0
3112,3.170607407,3072,0,0
3113,3.172124444,8192,0,0
3114,3.173641481,3072,0,0
3115,3.175158519,4096,0,0
3116,3.176675556,4096,0,0
3117,3.178192593,4096,0,0
3118,3.179709630,4096,0,0
3119,3.181226667,3072,0,0
3120,3.182743704,2048,0,0
3121,3.184260741,1024,0,0
3122,3.185777778,2048,0,0
3123,3.187294815,2048,0,0
3124,3.188811852,2048,0,0
3125,3.190328889,2048,0,0
3126,3.191845926,0,0,0
3127,3.193362963,0,0,0
3128,3.194880000,2048,0,0
3129,3.196397037,2048,0,0
3130,3.197914074,0,0,0
3131,3.199431111,1024,0,0
3132,3.200948148,2048,0,0
3133,3.202465185,1024,0,0
3134,3.203982222,0,0,0
3135,3.205499259,1024,0,0
3136,3.207016296,2048,0,0
3137,3.208533333,2048,0,0
3138,3.210050370,2048,0,0
3139,3.211567407,1024,0,0
3140,3.213084444,2048,0,0
3141,3.214601481,1024,0,0
3142,3.216118519,3072,0,0
3143,3.217635556,3072,0,0
3144,3.219152593,2048,0,0
3145,3.220669630,0,0,0
3146,3.222186667,0,0,0
3147,3.223703704,0,0,0
3148,3.225220741,0,0,0
3149,3.226737778,0,0,0
3150,3.228254815,-1024,0,0
3151,3.229771852,-1024,0,0
3152,3.231288889,-1024,0,0
3153,3.232805926,-1024,0,0
3154,3.234322963,-1024,0,0
3155,3.235840000,-2048,0,0
3156,3.237357037,-2048,0,0
3157,3.238874074,-2048,0,0
3158,3.240391111,-2048,0,0
3159,3.241908148,-2048,0,0
3160,3.243425185,-2048,0,0
3161,3.244942222,-4096,0,0
3162,3.246459259,-4096,0,0
3163,3.247976296,-5120,0,0
3164,3.249493333,-4096,0,0
3165,3.251010370,-4096,0,0
3166,3.252527407,-2048,0,0
3167,3.254044444,-2048,0,0
3168,3.255561481,-4096,0,0
3169,3.257078519,-4096,0,0
3170,3.258595556,-7168,0,0
3171,3.260112593,-6144,0,0
3172,3.261629630,-5120,0,0
3173,3.263146667,-6144,0,0
3174,3.264663704,-6144,0,0
3175,3.266180741,-5120,0,0
3176,3.267697778,-3072,0,0
3177,3.269214815,-1024,0,0
3178,3.270731852,-4096,0,0
3179,3.272248889,-2048,0,0
3180,3.273765926,-1024,0,0
3181,3.275282963,-5120,0,0
3182,3.276800000,-4096,0,0
3183,3.278317037,-2048,0,0
3184,3.279834074,-2048,0,0
3185,3.281351111,-1024,0,0
3186,3.282868148,-2048,0,0
3187,3.284385185,-3072,0,0
3188,3.285902222,-4096,0,0
3189,3.287419259,-3072,0,0
3190,3.288936296,-2048,0,0
3191,3.290453333,-2048,0,0
3192,3.291970370,-1024,0,0
3193,3.293487407,-1024,0,0
3194,3.295004444,-2048,0,0
3195,3.296521481,-3072,0,0
3196,3.298038519,-2048,0,0
3197,3.299555556,0,0,0
3198,3.301072593,-4096,0,0
3199,3.302589630,-2048,0,0
3200,3.304106667,-1024,0,0
3201,3.305623704,-2048,0,0
3202,3.307140741,-1024,0,0
3203,3.308657778,-1024,0,0
3204,3.310174815,1024,0,0
3205,3.311691852,0,0,0
3206,3.313208889,0,0,0
3207,3.314725926,1024,0,0
3208,3.316242963,4096,0,0
3209,3.317760000,1024,0,0
3210,3.319277037,0,0,0
3211,3.320794074,3072,0,0
3212,3.322311111,4096,0,0
3213,3.323828148,2048,0,0
3214,3.325345185,3072,0,0
3215,3.326862222,2048,0,0
3216,3.328379259,1024,0,0
3217,3.329896296,4096,0,0
3218,3.331413333,6144,0,0
3219,3.332930370,5120,0,0
3220,3.334447407,4096,0,0
3221,3.335964444,2048,0,0
3222,3.337481481,2048,0,0
3223,3.338998519,3072,0,0
3224,3.340515556,4096,0,0
3225,3.342032593,3072,0,0
3226,3.343549630,3072,0,0
3227,3.345066667,2048,0,0
3228,3.346583704,3072,0,0
3229,3.348100741,3072,0,0
3230,3.349617778,4096,0,0
3231,3.351134815,4096,0,0
3232,3.352651852,4096,0,0
3233,3.354168889,3072,0,0
3234,3.355685926,2048,0,0
3235,3.357202963,3072,0,0
3236,3.358720000,4096,0,0
3237,3.360237037,6144,0,0
3238,3.361754074,4096,0,0
3239,3.363271111,3072,0,0
3240,3.364788148,1024,0,0
3241,3.366305185,-2048,0,0
3242,3.367822222,-2048,0,0
3243,3.369339259,-2048,0,0
3244,3.370856296,-1024,0,0
3245,3.372373333,-2048,0,0
3246,3.373890370,0,0,0
3247,3.375407407,-2048,0,0
3248,3.376924444,-3072,0,0
3249,3.378441481,-5120,0,0
3250,3.379958519,-5120,0,0
3251,3.381475556,-3072,0,0
3252,3.382992593,-3072,0,0
3253,3.384509630,-1024,0,0
3254,3.386026667,-4096,0,0
3255,3.387543704,-2048,0,0
3256,3.389060741,-4096,0,0
3257,3.390577778,-4096,0,0
3258,3.392094815,-4096,0,0
3259,3.393611852,-5120,0,0
3260,3.395128889,-6144,0,0
3261,3.396645926,-6144,0,0
3262,3.398162963,-7168,0,0
3263,3.399680000,-7168,0,0
3264,3.401197037,-8192,0,0
3265,3.402714074,-9216,0,0
3266,3.404231111,-8192,0,0
3267,3.405748148,-6144,0,0
3268,3.407265185,-4096,0,0
3269,3.408782222,-4096,0,0
3270,3.410299259,-5120,0,0
3271,3.411816296,-5120,0,0
3272,3.413333333,-4096,0,0
3273,3.414850370,-5120,0,0
3274,3.416367407,-4096,0,0
3275,3.417884444,-3072,0,0
3276,3.419401481,-4096,0,0
3277,3.420918519,-3072,0,0
3278,3.422435556,-4096,0,0
3279,3.423952593,-3072,0,0
3280,3.425469630,-3072,0,0
3281,3.426986667,-4096,0,0
3282,3.428503704,-3072,0,0
3283,3.430020741,-3072,0,0
3284,3.431537778,-4096,0,0
3285,3.433054815,-5120,0,0
3286,3.434571852,-4096,0,0
3287,3.436088889,-4096,0,0
3288,3.437605926,-4096,0,0
3289,3.439122963,-4096,0,0
3290,3.440640000,-5120,0,0
3291,3.442157037,-3072,0,0
3292,3.443674074,-5120,0,0
3293,3.445191111,-5120,0,0
3294,3.446708148,-4096,0,0
3295,3.448225185,-3072,0,0
3296,3.449742222,-1024,0,0
3297,3.451259259,-3072,0,0
3298,3.452776296,-2048,0,0
3299,3.454293333,-2048,0,0
3300,3.455810370,-2048,0,0
3301,3.457327407,0,0,0
3302,3.458844444,0,0,0
3303,3.460361481,0,0,0
3304,3.461878519,0,0,0
3305,3.463395556,0,0,0
3306,3.464912593,1024,0,0
3307,3.466429630,2048,0,0
3308,3.467946667,2048,0,0
3309,3.469463704,1024,0,0
3310,3.470980741,0,0,0
3311,3.472497778,0,0,0
3312,3.474014815,-1024,0,0
3313,3.475531852,0,0,0
3314,3.477048889,0,0,0
3315,3.478565926,2048,0,0
3316,3.480082963,0,0,0
3317,3.481600000,5120,0,0
3318,3.483117037,3072,0,0
3319,3.484634074,3072,0,0
3320,3.486151111,3072,0,0
3321,3.487668148,3072,0,0
3322,3.489185185,1024,0,0
3323,3.490702222,0,0,0
3324,3.492219259,2048,0,0
3325,3.493736296,0,0,0
3326,3.495253333,3072,0,0
3327,3.496770370,3072,0,0
3328,3.498287407,0,0,0
3329,3.499804444,3072,0,0
3330,3.501321481,0,0,0
3331,3.502838519,0,0,0
3332,3.504355556,2048,0,0
3333,3.505872593,3072,0,0
3334,3.507389630,2048,0,0
3335,3.508906667,2048,0,0
3336,3.510423704,-1024,0,0
3337,3.511940741,-1024,0,0
3338,3.513457778,-1024,0,0
3339,3.514974815,-2048,0,0
3340,3.516491852,-5120,0,0
3341,3.518008889,-3072,0,0
3342,3.519525926,-2048,0,0
3343,3.521042963,-3072,0,0
3344,3.522560000,-5120,0,0
3345,3.524077037,-6144,0,0
3346,3.525594074,-5120,0,0
3347,3.527111111,-5120,0,0
3348,3.528628148,-5120,0,0
3349,3.530145185,-5120,0,0
3350,3.531662222,-6144,0,0
3351,3.533179259,-5120,0,0
3352,3.534696296,-4096,0,0
3353,3.536213333,-6144,0,0
3354,3.537730370,-5120,0,0
3355,3.539247407,-4096,0,0
3356,3.540764444,-5120,0,0
3357,3.542281481,-4096,0,0
3358,3.543798519,-4096,0,0
3359,3.545315556,-5120,0,0
3360,3.546832593,-5120,0,0
3361,3.548349630,-4096,0,0
3362,3.549866667,0,0,0
3363,3.551383704,0,0,0
3364,3.552900741,3072,0,0
3365,3.554417778,0,0,0
3366,3.555934815,1024,0,0
3367,3.557451852,3072,0,0
3368,3.558968889,1024,0,0
3369,3.560485926,2048,0,0
3370,3.562002963,2048,0,0
3371,3.563520000,3072,0,0
3372,3.565037037,1024,0,0
3373,3.566554074,2048,0,0
3374,3.568071111,2048,0,0
3375,3.569588148,3072,0,0
3376,3.571105185,4096,0,0
3377,3.572622222,1024,0,0
3378,3.574139259,4096,0,0
3379,3.575656296,1024,0,0
3380,3.577173333,0,0,0
3381,3.578690370,0,0,0
3382,3.580207407,0,0,0
3383,3.581724444,0,0,0
3384,3.583241481,0,0,0
3385,3.584758519,1024,0,0
3386,3.586275556,-1024,0,0
3387,3.587792593,-1024,0,0
3388,3.589309630,1024,0,0
3389,3.590826667,-1024,0,0
3390,3.592343704,0,0,0
3391,3.593860741,1024,0,0
3392,3.595377778,-1024,0,0
3393,3.596894815,-2048,0,0
3394,3.598411852,0,0,0
3395,3.599928889,0,0,0
3396,3.601445926,2048,0,0
3397,3.602962963,1024,0,0
3398,3.604480000,1024,0,0
3399,3.605997037,4096,0,0
3400,3.607514074,1024,0,0
3401,3.609031111,0,0,0
3402,3.610548148,1024,0,0
3403,3.612065185,1024,0,0
3404,3.613582222,1024,0,0
3405,3.615099259,-1024,0,0
3406,3.616616296,0,0,0
3407,3.618133333,-1024,0,0
3408,3.619650370,2048,0,0
3409,3.621167407,-1024,0,0
3410,3.622684444,-1024,0,0
3411,3.624201481,1024,0,0
3412,3.625718519,-3072,0,0
3413,3.627235556,-3072,0,0
3414,3.628752593,-3072,0,0
3415,3.630269630,-2048,0,0
3416,3.631786667,0,0,0
3417,3.633303704,-2048,0,0
3418,3.634820741,-3072,0,0
3419,3.636337778,-4096,0,0
3420,3.637854815,-3072,0,0
3421,3.639371852,-4096,0,0
3422,3.640888889,-6144,0,0
3423,3.642405926,-5120,0,0
3424,3.643922963,-3072,0,0
3425,3.645440000,-3072,0,0
3426,3.646957037,-1024,0,0
3427,3.648474074,-3072,0,0
3428,3.649991111,-2048,0,0
3429,3.651508148,-4096,0,0
3430,3.653025185,-5120,0,0
3431,3.654542222,-3072,0,0
3432,3.656059259,-3072,0,0
3433,3.657576296,-1024,0,0
3434,3.659093333,0,0,0
3435,3.660610370,-2048,0,0
3436,3.662127407,-1024,0,0
3437,3.663644444,-1024,0,0
3438,3.665161481,-1024,0,0
3439,3.666678519,-1024,0,0
3440,3.668195556,-2048,0,0
3441,3.669712593,0,0,0
3442,3.671229630,1024,0,0
3443,3.672746667,4096,0,0
3444,3.674263704,1024,0,0
3445,3.675780741,1024,0,0
3446,3.677297778,-1024,0,0
3447,3.678814815,-2048,0,0
3448,3.680331852,-1024,0,0
3449,3.681848889,-1024,0,0
3450,3.683365926,-2048,0,0
3451,3.684882963,-2048,0,0
3452,3.686400000,-1024,0,0
3453,3.687917037,-1024,0,0
3454,3.689434074,0,0,0
3455,3.690951111,1024,0,0
3456,3.692468148,3072,0,0
3457,3.693985185,0,0,0
3458,3.695502222,4096,0,0
3459,3.697019259,1024,0,0
3460,3.698536296,1024,0,0
3461,3.700053333,-2048,0,0
3462,3.701570370,0,0,0
3463,3.703087407,-1024,0,0
3464,3.704604444,-3072,0,0
3465,3.706121481,0,0,0
3466,3.707638519,1024,0,0
3467,3.709155556,1024,0,0
3468,3.710672593,-1024,0,0
3469,3.712189630,-1024,0,0
3470,3.713706667,-2048,0,0
3471,3.715223704,-1024,0,0
3472,3.716740741,-1024,0,0
3473,3.718257778,-4096,0,0
3474,3.719774815,-2048,0,0
3475,3.721291852,-4096,0,0
3476,3.722808889,-4096,0,0
3477,3.724325926,-5120,0,0
3478,3.725842963,-2048,0,0
3479,3.727360000,-3072,0,0
3480,3.728877037,-4096,0,0
3481,3.730394074,-4096,0,0
3482,3.731911111,-4096,0,0
3483,3.733428148,-5120,0,0
3484,3.734945185,-5120,0,0
3485,3.736462222,-7168,0,0
3486,3.737979259,-7168,0,0
3487,3.739496296,-6144,0,0
3488,3.741013333,-5120,0,0
3489,3.742530370,-5120,0,0
3490,3.744047407,-4096,0,0
3491,3.745564444,-3072,0,0
3492,3.747081481,-4096,0,0
3493,3.748598519,-4096,0,0
3494,3.750115556,-3072,0,0
3495,3.751632593,-4096,0,0
3496,3.753149630,-2048,0,0
3497,3.754666667,-2048,0,0
3498,3.756183704,1024,0,0
3499,3.757700741,-1024,0,0
3500,3.759217778,1024,0,0
3501,3.760734815,-2048,0,0
3502,3.762251852,0,0,0
3503,3.763768889,2048,0,0
3504,3.765285926,1024,0,0
3505,3.766802963,0,0,0
3506,3.768320000,-1024,0,0
3507,3.769837037,0,0,0
3508,3.771354074,3072,0,0
3509,3.772871111,1024,0,0
3510,3.774388148,2048,0,0
3511,3.775905185,-1024,0,0
3512,3.777422222,1024,0,0
3513,3.778939259,-3072,0,0
3514,3.780456296,-1024,0,0
3515,3.781973333,-2048,0,0
3516,3.783490370,-1024,0,0
3517,3.785007407,1024,0,0
3518,3.786524444,0,0,0
3519,3.788041481,-1024,0,0
3520,3.789558519,-3072,0,0
3521,3.791075556,-1024,0,0
3522,3.792592593,-1024,0,0
3523,3.794109630,1024,0,0
3524,3.795626667,0,0,0
3525,3.797143704,1024,0,0
3526,3.798660741,2048,0,0
3527,3.800177778,3072,0,0
3528,3.801694815,1024,0,0
3529,3.803211852,2048,0,0
3530,3.804728889,1024,0,0
3531,3.806245926,2048,0,0
3532,3.807762963,1024,0,0
3533,3.809280000,2048,0,0
3534,3.810797037,1024,0,0
3535,3.812314074,0,0,0
3536,3.813831111,0,0,0
3537,3.815348148,0,0,0
3538,3.816865185,1024,0,0
3539,3.818382222,2048,0,0
3540,3.819899259,-1024,0,0
3541,3.821416296,2048,0,0
3542,3.822933333,1024,0,0
3543,3.824450370,3072,0,0
3544,3.825967407,2048,0,0
3545,3.827484444,3072,0,0
3546,3.829001481,1024,0,0
3547,3.830518519,2048,0,0
3548,3.832035556,-1024,0,0
3549,3.833552593,-1024,0,0
3550,3.835069630,-2048,0,0
3551,3.836586667,-3072,0,0
3552,3.838103704,0,0,0
3553,3.839620741,-1024,0,0
3554,3.841137778,-1024,0,0
3555,3.842654815,-1024,0,0
3556,3.844171852,-3072,0,0
3557,3.845688889,-2048,0,0
3558,3.847205926,-3072,0,0
3559,3.848722963,-3072,0,0
3560,3.850240000,-4096,0,0
3561,3.851757037,-6144,0,0
3562,3.853274074,-7168,0,0
3563,3.854791111,-5120,0,0
3564,3.856308148,-6144,0,0
3565,3.857825185,-6144,0,0
3566,3.859342222,-5120,0,0
3567,3.860859259,-5120,0,0
3568,3.862376296,-6144,0,0
3569,3.863893333,-7168,0,0
3570,3.865410370,-8192,0,0
3571,3.866927407,-7168,0,0
3572,3.868444444,-6144,0,0
